CATE,bedrooms,halls,AREA,floor,subway,school,price,LONG,LAT,NAME,DISTRICT
dongcheng,2,0,62.5,middle,1,0,52000,116.4440095,39.94613516,宇飞大厦,东直门
dongcheng,2,1,82.89,middle,1,0,51876,116.4440095,39.94613516,宇飞大厦,东直门
dongcheng,2,1,75,middle,1,0,50000,116.4440095,39.94613516,宇飞大厦,东直门
dongcheng,1,1,62.17,low,1,0,45038,116.4440095,39.94613516,宇飞大厦,东直门
dongcheng,1,1,130,middle,1,0,27539,116.4440095,39.94613516,宇飞大厦,东直门
dongcheng,2,1,180,middle,1,0,23334,116.4440095,39.94613516,宇飞大厦,东直门
fengtai,2,1,93.21,high,1,0,43987,116.36492,39.83796944,玉安园,草桥
fengtai,1,1,51.23,high,1,0,42358,116.36492,39.83796944,玉安园,草桥
fengtai,2,1,74.63,high,1,0,41539,116.36492,39.83796944,玉安园,草桥
fengtai,1,1,59.24,middle,1,0,40851,116.36492,39.83796944,玉安园,草桥
fengtai,3,1,112.1,low,1,0,40143,116.36492,39.83796944,玉安园,草桥
fengtai,3,2,105,middle,1,0,39620,116.36492,39.83796944,玉安园,草桥
fengtai,2,1,74.63,middle,1,0,38591,116.36492,39.83796944,玉安园,草桥
fengtai,2,1,68.72,high,1,0,38563,116.36492,39.83796944,玉安园,草桥
fengtai,3,1,109.56,high,1,0,36328,116.36492,39.83796944,玉安园,草桥
fengtai,2,2,100.75,low,1,0,36229,116.36492,39.83796944,玉安园,草桥
fengtai,1,1,57.11,middle,1,0,34846,116.36492,39.83796944,玉安园,草桥
fengtai,2,1,109.56,middle,1,0,34685,116.36492,39.83796944,玉安园,草桥
fengtai,2,1,77.52,high,1,0,38442,116.3669244,39.85266354,玉芳园,草桥
fengtai,2,1,98.59,low,1,0,37530,116.3669244,39.85266354,玉芳园,草桥
haidian,2,1,92.58,low,0,1,57248,116.3778198,39.88201017,玉阜嘉园,玉泉路
haidian,2,1,123.2,middle,0,1,53978,116.3778198,39.88201017,玉阜嘉园,玉泉路
haidian,1,2,71.81,high,0,1,49854,116.3778198,39.88201017,玉阜嘉园,玉泉路
haidian,1,1,46.81,low,1,1,68362,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,2,1,95.81,low,1,1,57406,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,2,1,90.8,middle,0,1,57269,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,3,2,126.32,high,1,1,56999,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,2,1,87.3,low,0,1,55556,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,3,1,105,low,0,1,55239,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,3,0,92,high,0,1,53261,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,2,1,77.5,middle,0,1,52259,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,3,1,124.48,low,0,1,52218,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,2,1,78,low,0,1,51283,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,2,1,84.19,low,0,1,47512,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,4,2,147,high,0,1,41837,116.2607268,39.92666168,玉海园二里,玉泉路
haidian,2,1,83,high,0,1,62049,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,2,1,73.28,low,0,1,60044,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,2,1,78.39,low,0,1,59957,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,3,1,117.63,high,0,1,59509,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,2,1,81.29,high,0,1,55973,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,3,2,117.63,middle,0,1,55259,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,1,1,60.28,high,0,1,54413,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,3,1,103.2,high,0,1,53295,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,3,2,129.61,high,1,1,47065,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,4,2,138.67,high,0,1,42908,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,4,2,142.9,high,0,1,40588,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,4,2,161,high,0,1,40373,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,4,2,150,high,0,1,40000,116.2631925,39.92552527,玉海园三里,玉泉路
haidian,2,1,74.7,low,0,1,60241,116.2656273,39.92794576,玉海园五里,玉泉路
haidian,3,2,125,high,0,1,55600,116.2656273,39.92794576,玉海园五里,玉泉路
haidian,2,1,80.39,middle,0,1,55356,116.2656273,39.92794576,玉海园五里,玉泉路
haidian,2,1,81,middle,0,1,54198,116.2656273,39.92794576,玉海园五里,玉泉路
haidian,3,2,125,high,0,1,47600,116.2656273,39.92794576,玉海园五里,玉泉路
haidian,3,2,128,high,0,1,45313,116.2656273,39.92794576,玉海园五里,玉泉路
haidian,3,2,137.5,high,0,1,43637,116.2656273,39.92794576,玉海园五里,玉泉路
haidian,3,2,140.5,high,0,1,42705,116.2656273,39.92794576,玉海园五里,玉泉路
fengtai,1,1,42.28,middle,0,0,25544,116.2118439,39.84293528,玉皇庄小区,丰台其它
fengtai,2,2,78.42,high,0,0,21679,116.2118439,39.84293528,玉皇庄小区,丰台其它
haidian,2,1,58.51,middle,1,1,70074,116.3842454,39.97627504,玉兰园,马甸
fengtai,2,1,63.7,low,0,0,51806,116.3691119,39.87163162,玉林东里二区,右安门外
fengtai,3,1,73.1,middle,0,0,47880,116.3691119,39.87163162,玉林东里二区,右安门外
fengtai,2,1,61.31,high,0,0,47301,116.3691119,39.87163162,玉林东里二区,右安门外
fengtai,2,1,55,high,0,0,50000,116.3683181,39.8699001,玉林东里三区,右安门外
fengtai,2,1,50,low,0,0,48000,116.3683181,39.8699001,玉林东里三区,右安门外
fengtai,2,1,58.57,low,0,0,47807,116.3683181,39.8699001,玉林东里三区,右安门外
fengtai,2,1,50,middle,0,0,46400,116.3683181,39.8699001,玉林东里三区,右安门外
fengtai,3,1,76,high,0,0,45395,116.3683181,39.8699001,玉林东里三区,右安门外
fengtai,2,1,54,middle,0,0,45371,116.3683181,39.8699001,玉林东里三区,右安门外
fengtai,3,1,69.32,high,0,0,44432,116.3683181,39.8699001,玉林东里三区,右安门外
fengtai,2,2,69.13,high,0,0,44120,116.3683181,39.8699001,玉林东里三区,右安门外
fengtai,2,1,59,high,0,0,38984,116.3683181,39.8699001,玉林东里三区,右安门外
fengtai,2,1,60,middle,0,0,46000,116.3688856,39.87335988,玉林东里一区,右安门外
fengtai,2,1,60.3,middle,0,0,40631,116.3688856,39.87335988,玉林东里一区,右安门外
fengtai,2,1,59.4,high,0,0,55556,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,2,1,52.1,low,0,0,51824,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,1,1,49.58,low,0,0,49617,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,2,1,60,low,0,0,48667,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,2,1,57.6,middle,0,0,48612,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,1,1,48.4,low,0,0,48554,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,2,1,61.8,middle,0,0,48544,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,1,1,41.4,low,0,0,47827,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,2,1,66,middle,0,0,45455,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,3,1,68.6,high,0,0,43732,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,2,1,55,high,0,0,43637,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,2,1,58,middle,0,0,41380,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,2,1,60,high,0,0,40834,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,2,1,53.9,high,0,0,39889,116.3678713,39.87094168,玉林里小区,右安门外
fengtai,3,1,69,high,0,0,39131,116.3678713,39.87094168,玉林里小区,右安门外
shijingshan,1,1,40.88,middle,1,0,48924,116.2553279,39.92241288,玉泉路11号院,玉泉路
shijingshan,1,1,41,high,1,0,46342,116.2553279,39.92241288,玉泉路11号院,玉泉路
shijingshan,2,1,56.83,low,1,0,40472,116.2553279,39.92241288,玉泉路11号院,玉泉路
shijingshan,2,0,45,low,1,0,38889,116.2553279,39.92241288,玉泉路11号院,玉泉路
shijingshan,1,1,42,middle,1,1,60000,116.2574276,39.92166512,玉泉路15号院,玉泉路
shijingshan,2,1,57,high,1,1,50000,116.2574276,39.92166512,玉泉路15号院,玉泉路
haidian,2,1,58.7,middle,1,0,49404,116.2633846,39.91989948,玉泉路16号院,玉泉路
haidian,3,1,93.9,middle,1,1,48989,116.2633846,39.91989948,玉泉路16号院,玉泉路
shijingshan,2,1,50,high,1,0,53000,116.2572994,39.904726,玉泉路65号院,鲁谷
shijingshan,2,1,44,high,1,0,52273,116.2572994,39.904726,玉泉路65号院,鲁谷
shijingshan,1,1,45.05,middle,1,0,48835,116.2572994,39.904726,玉泉路65号院,鲁谷
shijingshan,2,1,66,middle,1,0,45455,116.2572994,39.904726,玉泉路65号院,鲁谷
shijingshan,2,1,60.6,low,1,0,44555,116.2572994,39.904726,玉泉路65号院,鲁谷
shijingshan,2,1,61.88,high,1,0,42987,116.2572994,39.904726,玉泉路65号院,鲁谷
shijingshan,2,1,60,high,1,0,40834,116.2572994,39.904726,玉泉路65号院,鲁谷
shijingshan,1,1,35.59,low,1,0,53386,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,2,1,63,high,1,0,52381,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,2,1,62,high,1,0,49194,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,3,1,75,middle,1,0,46667,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,2,1,60,middle,1,0,41667,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,2,1,56,basement ,1,0,39286,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,2,1,65,high,1,0,38616,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,2,1,55.6,high,1,0,37770,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,1,1,42.83,middle,1,0,35723,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,1,1,46.5,basement ,1,0,32259,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,2,1,56,basement ,1,0,30000,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,2,1,65,low,1,0,27693,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,1,1,46.5,basement ,1,0,25807,116.2582252,39.905002,玉泉路甲65号院,鲁谷
shijingshan,1,1,42,middle,1,0,47620,116.2527312,39.91794001,玉泉西路甲3号院,玉泉路
shijingshan,1,0,40,low,1,0,46250,116.2527312,39.91794001,玉泉西路甲3号院,玉泉路
shijingshan,1,1,45,middle,1,0,44445,116.2527312,39.91794001,玉泉西路甲3号院,玉泉路
shijingshan,2,1,80,high,1,0,40000,116.2527312,39.91794001,玉泉西路甲3号院,玉泉路
shijingshan,2,1,63,middle,1,0,37302,116.2527312,39.91794001,玉泉西路甲3号院,玉泉路
shijingshan,2,1,65,middle,1,0,36154,116.2527312,39.91794001,玉泉西路甲3号院,玉泉路
shijingshan,3,2,214.97,middle,0,0,67452,116.2572687,39.92590889,玉泉新城,玉泉路
shijingshan,3,2,208,low,0,0,67308,116.2572687,39.92590889,玉泉新城,玉泉路
shijingshan,3,1,94.2,low,0,0,66879,116.2572687,39.92590889,玉泉新城,玉泉路
shijingshan,2,2,99.61,high,0,0,65255,116.2572687,39.92590889,玉泉新城,玉泉路
shijingshan,3,1,187.09,high,0,0,58796,116.2572687,39.92590889,玉泉新城,玉泉路
shijingshan,3,2,132.62,middle,0,0,56553,116.2572687,39.92590889,玉泉新城,玉泉路
shijingshan,4,2,231,high,0,0,51949,116.2572687,39.92590889,玉泉新城,玉泉路
shijingshan,3,2,222.85,high,0,0,49361,116.2572687,39.92590889,玉泉新城,玉泉路
shijingshan,1,0,56.45,middle,0,0,48716,116.2572687,39.92590889,玉泉新城,玉泉路
dongcheng,3,1,91.33,middle,1,0,86500,116.4190987,39.92909765,玉石胡同,灯市口
dongcheng,2,1,55.24,basement ,1,0,65171,116.4190987,39.92909765,玉石胡同,灯市口
xicheng,2,2,90.1,middle,1,0,91010,116.3680858,39.9475233,玉桃园二区,西直门
xicheng,2,2,90.9,middle,1,0,90210,116.3680858,39.9475233,玉桃园二区,西直门
xicheng,2,1,58.9,high,1,0,87946,116.3680858,39.9475233,玉桃园二区,西直门
xicheng,3,1,76.5,middle,1,0,87974,116.3686692,39.94882931,玉桃园三区,西直门
xicheng,1,1,43.1,middle,1,0,87936,116.3686692,39.94882931,玉桃园三区,西直门
xicheng,1,1,43,middle,1,0,87907,116.3686692,39.94882931,玉桃园三区,西直门
xicheng,1,1,43.4,low,1,0,87558,116.3686692,39.94882931,玉桃园三区,西直门
xicheng,3,1,85.3,high,1,0,84408,116.3686692,39.94882931,玉桃园三区,西直门
xicheng,1,1,50.6,middle,1,0,75099,116.3686692,39.94882931,玉桃园三区,西直门
shijingshan,2,2,84.32,middle,1,0,63805,116.2432051,39.91030587,玉兴园,鲁谷
shijingshan,4,3,198,low,1,0,54546,116.2432051,39.91030587,玉兴园,鲁谷
shijingshan,3,1,133.95,middle,1,0,53752,116.2432051,39.91030587,玉兴园,鲁谷
haidian,3,2,113.08,high,1,0,129113,116.3324386,39.91855039,玉渊潭南路9号院,军博
xicheng,1,1,43,basement ,1,1,67442,116.3772961,39.93943917,育德胡同,西四
fengtai,3,2,82.9,low,1,0,64536,116.327093,39.85700102,育芳园,玉泉营
fengtai,3,1,122.3,low,1,0,58872,116.327093,39.85700102,育芳园,玉泉营
fengtai,2,1,76.58,middle,1,0,42440,116.327093,39.85700102,育芳园,玉泉营
fengtai,2,1,79.4,high,1,0,36524,116.327093,39.85700102,育芳园,玉泉营
fengtai,2,1,77.3,high,1,0,34929,116.327093,39.85700102,育芳园,玉泉营
fengtai,2,2,72.41,high,1,0,38669,116.3278368,39.85687961,育芳园甲一号院,玉泉营
fengtai,2,2,71.05,high,1,0,40958,116.3294816,39.85288425,育菲园东里,玉泉营
fengtai,2,2,71,low,1,0,40846,116.3294816,39.85288425,育菲园东里,玉泉营
fengtai,3,1,104,low,1,0,40000,116.3294816,39.85288425,育菲园东里,玉泉营
chaoyang,2,1,62.48,middle,1,1,56018,116.4337232,39.99950609,育慧里二区,亚运村小营
chaoyang,2,1,64.87,middle,1,1,54725,116.4337232,39.99950609,育慧里二区,亚运村小营
chaoyang,2,1,57.84,middle,1,1,54634,116.4337232,39.99950609,育慧里二区,亚运村小营
chaoyang,2,1,64.87,high,1,1,49330,116.4337232,39.99950609,育慧里二区,亚运村小营
chaoyang,2,1,80.24,high,1,1,57952,116.4368812,39.99644998,育慧里一区,亚运村小营
xicheng,1,1,61.79,high,1,1,72828,116.3719565,39.88165318,育人里小区,右安门内
xicheng,5,2,149.48,high,1,1,59540,116.3719565,39.88165318,育人里小区,右安门内
fengtai,2,1,72.83,high,1,0,35700,116.318029,39.83317815,育仁里2号院,科技园区
haidian,1,1,47.3,middle,1,0,89853,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,59.4,middle,1,0,78788,116.351539,40.06381671,育新花园,西三旗
haidian,1,1,47.3,low,1,0,78647,116.351539,40.06381671,育新花园,西三旗
haidian,1,1,47.3,low,1,0,75053,116.351539,40.06381671,育新花园,西三旗
haidian,1,1,47,low,1,0,74469,116.351539,40.06381671,育新花园,西三旗
haidian,1,1,53.13,high,1,0,73405,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,76.24,low,1,0,72141,116.351539,40.06381671,育新花园,西三旗
haidian,1,1,51.6,middle,1,0,71706,116.351539,40.06381671,育新花园,西三旗
haidian,1,1,51.6,middle,1,0,69768,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,69.7,middle,1,0,69584,116.351539,40.06381671,育新花园,西三旗
haidian,3,2,88.7,low,1,0,68772,116.351539,40.06381671,育新花园,西三旗
haidian,1,1,51.6,low,1,0,67636,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,69.7,high,1,0,67432,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,63.1,low,1,0,66562,116.351539,40.06381671,育新花园,西三旗
haidian,3,0,74.8,low,1,0,66311,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,63,low,1,0,65874,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,63.1,low,1,0,65769,116.351539,40.06381671,育新花园,西三旗
haidian,3,1,95,high,1,0,65264,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,63,low,1,0,65080,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,63.1,high,1,0,64977,116.351539,40.06381671,育新花园,西三旗
haidian,3,2,95,high,1,0,64211,116.351539,40.06381671,育新花园,西三旗
haidian,3,0,74.8,low,1,0,63503,116.351539,40.06381671,育新花园,西三旗
haidian,3,0,75,middle,1,0,63067,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,92.11,middle,1,0,62426,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,92,high,1,0,61957,116.351539,40.06381671,育新花园,西三旗
haidian,3,1,91,high,1,0,60440,116.351539,40.06381671,育新花园,西三旗
haidian,3,1,103,low,1,0,58253,116.351539,40.06381671,育新花园,西三旗
haidian,3,2,98,low,1,0,58164,116.351539,40.06381671,育新花园,西三旗
haidian,3,2,102.6,middle,1,0,57505,116.351539,40.06381671,育新花园,西三旗
haidian,3,1,103,high,1,0,57282,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,87,middle,1,0,56092,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,86.65,high,1,0,55973,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,92.11,low,1,0,55152,116.351539,40.06381671,育新花园,西三旗
haidian,3,2,117,high,1,0,54274,116.351539,40.06381671,育新花园,西三旗
haidian,2,1,91.56,middle,1,0,39319,116.3445946,40.05659247,育新嘉园,西三旗
haidian,5,2,190.46,low,1,0,34128,116.3445946,40.05659247,育新嘉园,西三旗
shijingshan,3,1,131.28,high,0,0,43038,116.1992395,39.92879219,御景山,杨庄
shijingshan,3,2,129.05,low,0,0,42620,116.1992395,39.92879219,御景山,杨庄
shijingshan,4,2,191.5,low,0,0,39165,116.1992395,39.92879219,御景山,杨庄
shijingshan,2,1,101,high,0,0,38812,116.1992395,39.92879219,御景山,杨庄
shijingshan,3,2,150.82,low,0,0,37131,116.1992395,39.92879219,御景山,杨庄
shijingshan,1,0,73,high,0,0,32466,116.1992395,39.92879219,御景山,杨庄
chaoyang,3,2,192.74,middle,1,0,41507,116.468319,39.87418251,御景园,华威桥
chaoyang,2,2,135.8,middle,1,0,39028,116.468319,39.87418251,御景园,华威桥
chaoyang,3,2,188.7,middle,1,0,36037,116.468319,39.87418251,御景园,华威桥
chaoyang,2,1,134.78,high,1,0,35614,116.468319,39.87418251,御景园,华威桥
chaoyang,3,2,228,middle,1,0,35088,116.468319,39.87418251,御景园,华威桥
chaoyang,2,2,135.27,low,1,0,34376,116.468319,39.87418251,御景园,华威桥
chaoyang,3,2,227.46,low,1,0,33413,116.468319,39.87418251,御景园,华威桥
chaoyang,3,2,233.32,low,1,0,32145,116.468319,39.87418251,御景园,华威桥
haidian,4,2,468.73,low,0,0,49069,116.2522117,39.97824697,御墅临枫锦园六区,西山
haidian,2,2,133,middle,0,0,63910,116.2502685,39.97629083,御墅临枫锦园一区,西山
fengtai,2,1,103,middle,1,0,36894,116.4143749,39.85050067,裕隆园,赵公口
fengtai,3,1,137.5,middle,1,0,29091,116.4143749,39.85050067,裕隆园,赵公口
chaoyang,1,1,43.3,middle,1,0,71594,116.3933898,39.97928418,裕民东里,马甸
chaoyang,2,1,52.95,low,1,0,68933,116.3933898,39.97928418,裕民东里,马甸
chaoyang,2,1,53.97,low,1,0,60034,116.3982827,39.97934225,裕民路1号院,马甸
chaoyang,2,1,52.71,low,1,0,69247,116.3957203,39.97928004,裕民路3号院,马甸
chaoyang,2,1,57.65,middle,1,0,60712,116.3957203,39.97928004,裕民路3号院,马甸
xicheng,1,1,37.9,middle,1,1,122692,116.3965108,39.97968157,裕中东里,马甸
xicheng,1,1,37.9,high,1,1,121373,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,52.3,low,1,1,119503,116.3965108,39.97968157,裕中东里,马甸
xicheng,1,1,40.7,middle,1,1,115480,116.3965108,39.97968157,裕中东里,马甸
xicheng,1,0,43.7,high,1,1,114417,116.3965108,39.97968157,裕中东里,马甸
xicheng,1,1,42.5,middle,1,1,114118,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,53.4,low,1,1,112360,116.3965108,39.97968157,裕中东里,马甸
xicheng,3,1,76.9,low,1,1,111834,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,56.87,high,1,1,110779,116.3965108,39.97968157,裕中东里,马甸
xicheng,1,1,42.9,high,1,1,110723,116.3965108,39.97968157,裕中东里,马甸
xicheng,1,1,46.1,middle,1,1,110630,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,65.1,middle,1,1,110600,116.3965108,39.97968157,裕中东里,马甸
xicheng,1,1,43.5,middle,1,1,110345,116.3965108,39.97968157,裕中东里,马甸
xicheng,3,1,81.6,middle,1,1,109069,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,50.5,middle,1,1,108911,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,50.5,high,1,1,108911,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,53.3,low,1,1,108819,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,55.4,high,1,1,108304,116.3965108,39.97968157,裕中东里,马甸
xicheng,1,1,42.7,middle,1,1,108197,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,55.7,low,1,1,107720,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,56.2,high,1,1,107652,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,64.6,high,1,1,107586,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,56.3,middle,1,1,107461,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,56,middle,1,1,107143,116.3965108,39.97968157,裕中东里,马甸
xicheng,2,1,55.7,low,1,1,106823,116.3965108,39.97968157,裕中东里,马甸
xicheng,3,1,70.4,middle,1,1,106535,116.3965108,39.97968157,裕中东里,马甸
